Data values,Data values_sort,Data description,Data description_reference,Data description_sort,Data description_hierarchy,Area code,Area code_reference,Area code_sort,Area code_hierarchy,Area name,Area name_reference,Area name_sort,Area name_hierarchy,Domain,Domain_reference,Domain_sort,Domain_hierarchy,Notes
8,8,Decile,Dec,2,,W01000404,W01000404,380,,Overton 2,W01000404,380,W06000006,Employment,emp,3,,
8,8,Decile,Dec,2,,W01000404,W01000404,380,,Overton 2,W01000404,380,W06000006,Health,heal,4,,
8,8,Decile,Dec,2,,W01000404,W01000404,380,,Overton 2,W01000404,380,W06000006,Education,educ,5,,
2,2,Decile,Dec,2,,W01000404,W01000404,380,,Overton 2,W01000404,380,W06000006,Access to services,ats,6,,
6,6,Decile,Dec,2,,W01000404,W01000404,380,,Overton 2,W01000404,380,W06000006,Housing,hous,7,,
8,8,Decile,Dec,2,,W01000404,W01000404,380,,Overton 2,W01000404,380,W06000006,Community safety,cs,8,,
9,9,Decile,Dec,2,,W01000404,W01000404,380,,Overton 2,W01000404,380,W06000006,Physical environment,pe,9,,
3,3,Decile,Dec,2,,W01000405,W01000405,381,,Pant,W01000405,381,W06000006,WIMD,wimd,1,,
2,2,Decile,Dec,2,,W01000405,W01000405,381,,Pant,W01000405,381,W06000006,Income,inc,2,,
3,3,Decile,Dec,2,,W01000405,W01000405,381,,Pant,W01000405,381,W06000006,Employment,emp,3,,
2,2,Decile,Dec,2,,W01000405,W01000405,381,,Pant,W01000405,381,W06000006,Health,heal,4,,
3,3,Decile,Dec,2,,W01000405,W01000405,381,,Pant,W01000405,381,W06000006,Education,educ,5,,
7,7,Decile,Dec,2,,W01000405,W01000405,381,,Pant,W01000405,381,W06000006,Access to services,ats,6,,
4,4,Decile,Dec,2,,W01000405,W01000405,381,,Pant,W01000405,381,W06000006,Housing,hous,7,,
2,2,Decile,Dec,2,,W01000405,W01000405,381,,Pant,W01000405,381,W06000006,Community safety,cs,8,,
8,8,Decile,Dec,2,,W01000405,W01000405,381,,Pant,W01000405,381,W06000006,Physical environment,pe,9,,
2,2,Decile,Dec,2,,W01000406,W01000406,382,,Penycae,W01000406,382,W06000006,WIMD,wimd,1,,
2,2,Decile,Dec,2,,W01000406,W01000406,382,,Penycae,W01000406,382,W06000006,Income,inc,2,,
3,3,Decile,Dec,2,,W01000406,W01000406,382,,Penycae,W01000406,382,W06000006,Employment,emp,3,,
2,2,Decile,Dec,2,,W01000406,W01000406,382,,Penycae,W01000406,382,W06000006,Health,heal,4,,
2,2,Decile,Dec,2,,W01000406,W01000406,382,,Penycae,W01000406,382,W06000006,Education,educ,5,,
4,4,Decile,Dec,2,,W01000406,W01000406,382,,Penycae,W01000406,382,W06000006,Access to services,ats,6,,
4,4,Decile,Dec,2,,W01000406,W01000406,382,,Penycae,W01000406,382,W06000006,Housing,hous,7,,
2,2,Decile,Dec,2,,W01000406,W01000406,382,,Penycae,W01000406,382,W06000006,Community safety,cs,8,,
9,9,Decile,Dec,2,,W01000406,W01000406,382,,Penycae,W01000406,382,W06000006,Physical environment,pe,9,,
9,9,Decile,Dec,2,,W01000407,W01000407,383,,Penycae and Ruabon South 1,W01000407,383,W06000006,WIMD,wimd,1,,
9,9,Decile,Dec,2,,W01000407,W01000407,383,,Penycae and Ruabon South 1,W01000407,383,W06000006,Income,inc,2,,
10,10,Decile,Dec,2,,W01000407,W01000407,383,,Penycae and Ruabon South 1,W01000407,383,W06000006,Employment,emp,3,,
10,10,Decile,Dec,2,,W01000407,W01000407,383,,Penycae and Ruabon South 1,W01000407,383,W06000006,Health,heal,4,,
9,9,Decile,Dec,2,,W01000407,W01000407,383,,Penycae and Ruabon South 1,W01000407,383,W06000006,Education,educ,5,,
2,2,Decile,Dec,2,,W01000407,W01000407,383,,Penycae and Ruabon South 1,W01000407,383,W06000006,Access to services,ats,6,,
8,8,Decile,Dec,2,,W01000407,W01000407,383,,Penycae and Ruabon South 1,W01000407,383,W06000006,Housing,hous,7,,
4,4,Decile,Dec,2,,W01000407,W01000407,383,,Penycae and Ruabon South 1,W01000407,383,W06000006,Community safety,cs,8,,
4,4,Decile,Dec,2,,W01000407,W01000407,383,,Penycae and Ruabon South 1,W01000407,383,W06000006,Physical environment,pe,9,,
5,5,Decile,Dec,2,,W01000408,W01000408,384,,Penycae and Ruabon South 2,W01000408,384,W06000006,WIMD,wimd,1,,
5,5,Decile,Dec,2,,W01000408,W01000408,384,,Penycae and Ruabon South 2,W01000408,384,W06000006,Income,inc,2,,
4,4,Decile,Dec,2,,W01000408,W01000408,384,,Penycae and Ruabon South 2,W01000408,384,W06000006,Employment,emp,3,,
6,6,Decile,Dec,2,,W01000408,W01000408,384,,Penycae and Ruabon South 2,W01000408,384,W06000006,Health,heal,4,,
4,4,Decile,Dec,2,,W01000408,W01000408,384,,Penycae and Ruabon South 2,W01000408,384,W06000006,Education,educ,5,,
3,3,Decile,Dec,2,,W01000408,W01000408,384,,Penycae and Ruabon South 2,W01000408,384,W06000006,Access to services,ats,6,,
5,5,Decile,Dec,2,,W01000408,W01000408,384,,Penycae and Ruabon South 2,W01000408,384,W06000006,Housing,hous,7,,
4,4,Decile,Dec,2,,W01000408,W01000408,384,,Penycae and Ruabon South 2,W01000408,384,W06000006,Community safety,cs,8,,
9,9,Decile,Dec,2,,W01000408,W01000408,384,,Penycae and Ruabon South 2,W01000408,384,W06000006,Physical environment,pe,9,,
1,1,Decile,Dec,2,,W01000409,W01000409,385,,Plas Madoc,W01000409,385,W06000006,WIMD,wimd,1,,
1,1,Decile,Dec,2,,W01000409,W01000409,385,,Plas Madoc,W01000409,385,W06000006,Income,inc,2,,
1,1,Decile,Dec,2,,W01000409,W01000409,385,,Plas Madoc,W01000409,385,W06000006,Employment,emp,3,,
1,1,Decile,Dec,2,,W01000409,W01000409,385,,Plas Madoc,W01000409,385,W06000006,Health,heal,4,,
1,1,Decile,Dec,2,,W01000409,W01000409,385,,Plas Madoc,W01000409,385,W06000006,Education,educ,5,,
5,5,Decile,Dec,2,,W01000409,W01000409,385,,Plas Madoc,W01000409,385,W06000006,Access to services,ats,6,,
2,2,Decile,Dec,2,,W01000409,W01000409,385,,Plas Madoc,W01000409,385,W06000006,Housing,hous,7,,
1,1,Decile,Dec,2,,W01000409,W01000409,385,,Plas Madoc,W01000409,385,W06000006,Community safety,cs,8,,
5,5,Decile,Dec,2,,W01000409,W01000409,385,,Plas Madoc,W01000409,385,W06000006,Physical environment,pe,9,,
6,6,Decile,Dec,2,,W01000410,W01000410,386,,Ponciau 1,W01000410,386,W06000006,WIMD,wimd,1,,
6,6,Decile,Dec,2,,W01000410,W01000410,386,,Ponciau 1,W01000410,386,W06000006,Income,inc,2,,
5,5,Decile,Dec,2,,W01000410,W01000410,386,,Ponciau 1,W01000410,386,W06000006,Employment,emp,3,,
5,5,Decile,Dec,2,,W01000410,W01000410,386,,Ponciau 1,W01000410,386,W06000006,Health,heal,4,,
6,6,Decile,Dec,2,,W01000410,W01000410,386,,Ponciau 1,W01000410,386,W06000006,Education,educ,5,,
8,8,Decile,Dec,2,,W01000410,W01000410,386,,Ponciau 1,W01000410,386,W06000006,Access to services,ats,6,,
5,5,Decile,Dec,2,,W01000410,W01000410,386,,Ponciau 1,W01000410,386,W06000006,Housing,hous,7,,
3,3,Decile,Dec,2,,W01000410,W01000410,386,,Ponciau 1,W01000410,386,W06000006,Community safety,cs,8,,
4,4,Decile,Dec,2,,W01000410,W01000410,386,,Ponciau 1,W01000410,386,W06000006,Physical environment,pe,9,,
2,2,Decile,Dec,2,,W01000411,W01000411,387,,Ponciau 2,W01000411,387,W06000006,WIMD,wimd,1,,
2,2,Decile,Dec,2,,W01000411,W01000411,387,,Ponciau 2,W01000411,387,W06000006,Income,inc,2,,
2,2,Decile,Dec,2,,W01000411,W01000411,387,,Ponciau 2,W01000411,387,W06000006,Employment,emp,3,,
2,2,Decile,Dec,2,,W01000411,W01000411,387,,Ponciau 2,W01000411,387,W06000006,Health,heal,4,,
2,2,Decile,Dec,2,,W01000411,W01000411,387,,Ponciau 2,W01000411,387,W06000006,Education,educ,5,,
7,7,Decile,Dec,2,,W01000411,W01000411,387,,Ponciau 2,W01000411,387,W06000006,Access to services,ats,6,,
5,5,Decile,Dec,2,,W01000411,W01000411,387,,Ponciau 2,W01000411,387,W06000006,Housing,hous,7,,
1,1,Decile,Dec,2,,W01000411,W01000411,387,,Ponciau 2,W01000411,387,W06000006,Community safety,cs,8,,
7,7,Decile,Dec,2,,W01000411,W01000411,387,,Ponciau 2,W01000411,387,W06000006,Physical environment,pe,9,,
5,5,Decile,Dec,2,,W01000412,W01000412,388,,Ponciau 3,W01000412,388,W06000006,WIMD,wimd,1,,
6,6,Decile,Dec,2,,W01000412,W01000412,388,,Ponciau 3,W01000412,388,W06000006,Income,inc,2,,
6,6,Decile,Dec,2,,W01000412,W01000412,388,,Ponciau 3,W01000412,388,W06000006,Employment,emp,3,,
5,5,Decile,Dec,2,,W01000412,W01000412,388,,Ponciau 3,W01000412,388,W06000006,Health,heal,4,,
7,7,Decile,Dec,2,,W01000412,W01000412,388,,Ponciau 3,W01000412,388,W06000006,Education,educ,5,,
4,4,Decile,Dec,2,,W01000412,W01000412,388,,Ponciau 3,W01000412,388,W06000006,Access to services,ats,6,,
2,2,Decile,Dec,2,,W01000412,W01000412,388,,Ponciau 3,W01000412,388,W06000006,Housing,hous,7,,
3,3,Decile,Dec,2,,W01000412,W01000412,388,,Ponciau 3,W01000412,388,W06000006,Community safety,cs,8,,
3,3,Decile,Dec,2,,W01000412,W01000412,388,,Ponciau 3,W01000412,388,W06000006,Physical environment,pe,9,,
1,1,Decile,Dec,2,,W01000413,W01000413,389,,Queensway 1,W01000413,389,W06000006,WIMD,wimd,1,,
1,1,Decile,Dec,2,,W01000413,W01000413,389,,Queensway 1,W01000413,389,W06000006,Income,inc,2,,
1,1,Decile,Dec,2,,W01000413,W01000413,389,,Queensway 1,W01000413,389,W06000006,Employment,emp,3,,
1,1,Decile,Dec,2,,W01000413,W01000413,389,,Queensway 1,W01000413,389,W06000006,Health,heal,4,,
1,1,Decile,Dec,2,,W01000413,W01000413,389,,Queensway 1,W01000413,389,W06000006,Education,educ,5,,
5,5,Decile,Dec,2,,W01000413,W01000413,389,,Queensway 1,W01000413,389,W06000006,Access to services,ats,6,,
2,2,Decile,Dec,2,,W01000413,W01000413,389,,Queensway 1,W01000413,389,W06000006,Housing,hous,7,,
1,1,Decile,Dec,2,,W01000413,W01000413,389,,Queensway 1,W01000413,389,W06000006,Community safety,cs,8,,
6,6,Decile,Dec,2,,W01000413,W01000413,389,,Queensway 1,W01000413,389,W06000006,Physical environment,pe,9,,
1,1,Decile,Dec,2,,W01000414,W01000414,390,,Queensway 2,W01000414,390,W06000006,WIMD,wimd,1,,
1,1,Decile,Dec,2,,W01000414,W01000414,390,,Queensway 2,W01000414,390,W06000006,Income,inc,2,,
1,1,Decile,Dec,2,,W01000414,W01000414,390,,Queensway 2,W01000414,390,W06000006,Employment,emp,3,,
1,1,Decile,Dec,2,,W01000414,W01000414,390,,Queensway 2,W01000414,390,W06000006,Health,heal,4,,
1,1,Decile,Dec,2,,W01000414,W01000414,390,,Queensway 2,W01000414,390,W06000006,Education,educ,5,,
4,4,Decile,Dec,2,,W01000414,W01000414,390,,Queensway 2,W01000414,390,W06000006,Access to services,ats,6,,
2,2,Decile,Dec,2,,W01000414,W01000414,390,,Queensway 2,W01000414,390,W06000006,Housing,hous,7,,
1,1,Decile,Dec,2,,W01000414,W01000414,390,,Queensway 2,W01000414,390,W06000006,Community safety,cs,8,,
10,10,Decile,Dec,2,,W01000414,W01000414,390,,Queensway 2,W01000414,390,W06000006,Physical environment,pe,9,,
9,9,Decile,Dec,2,,W01000415,W01000415,391,,Rhosnesni 1,W01000415,391,W06000006,WIMD,wimd,1,,
8,8,Decile,Dec,2,,W01000415,W01000415,391,,Rhosnesni 1,W01000415,391,W06000006,Income,inc,2,,
7,7,Decile,Dec,2,,W01000415,W01000415,391,,Rhosnesni 1,W01000415,391,W06000006,Employment,emp,3,,
6,6,Decile,Dec,2,,W01000415,W01000415,391,,Rhosnesni 1,W01000415,391,W06000006,Health,heal,4,,
7,7,Decile,Dec,2,,W01000415,W01000415,391,,Rhosnesni 1,W01000415,391,W06000006,Education,educ,5,,
10,10,Decile,Dec,2,,W01000415,W01000415,391,,Rhosnesni 1,W01000415,391,W06000006,Access to services,ats,6,,
9,9,Decile,Dec,2,,W01000415,W01000415,391,,Rhosnesni 1,W01000415,391,W06000006,Housing,hous,7,,
5,5,Decile,Dec,2,,W01000415,W01000415,391,,Rhosnesni 1,W01000415,391,W06000006,Community safety,cs,8,,
7,7,Decile,Dec,2,,W01000415,W01000415,391,,Rhosnesni 1,W01000415,391,W06000006,Physical environment,pe,9,,
10,10,Decile,Dec,2,,W01000416,W01000416,392,,Rhosnesni 2,W01000416,392,W06000006,WIMD,wimd,1,,
10,10,Decile,Dec,2,,W01000416,W01000416,392,,Rhosnesni 2,W01000416,392,W06000006,Income,inc,2,,
10,10,Decile,Dec,2,,W01000416,W01000416,392,,Rhosnesni 2,W01000416,392,W06000006,Employment,emp,3,,
9,9,Decile,Dec,2,,W01000416,W01000416,392,,Rhosnesni 2,W01000416,392,W06000006,Health,heal,4,,
10,10,Decile,Dec,2,,W01000416,W01000416,392,,Rhosnesni 2,W01000416,392,W06000006,Education,educ,5,,
9,9,Decile,Dec,2,,W01000416,W01000416,392,,Rhosnesni 2,W01000416,392,W06000006,Access to services,ats,6,,
10,10,Decile,Dec,2,,W01000416,W01000416,392,,Rhosnesni 2,W01000416,392,W06000006,Housing,hous,7,,
10,10,Decile,Dec,2,,W01000416,W01000416,392,,Rhosnesni 2,W01000416,392,W06000006,Community safety,cs,8,,
5,5,Decile,Dec,2,,W01000416,W01000416,392,,Rhosnesni 2,W01000416,392,W06000006,Physical environment,pe,9,,
9,9,Decile,Dec,2,,W01000417,W01000417,393,,Rossett 1,W01000417,393,W06000006,WIMD,wimd,1,,
10,10,Decile,Dec,2,,W01000417,W01000417,393,,Rossett 1,W01000417,393,W06000006,Income,inc,2,,
10,10,Decile,Dec,2,,W01000417,W01000417,393,,Rossett 1,W01000417,393,W06000006,Employment,emp,3,,
10,10,Decile,Dec,2,,W01000417,W01000417,393,,Rossett 1,W01000417,393,W06000006,Health,heal,4,,
10,10,Decile,Dec,2,,W01000417,W01000417,393,,Rossett 1,W01000417,393,W06000006,Education,educ,5,,
3,3,Decile,Dec,2,,W01000417,W01000417,393,,Rossett 1,W01000417,393,W06000006,Access to services,ats,6,,
9,9,Decile,Dec,2,,W01000417,W01000417,393,,Rossett 1,W01000417,393,W06000006,Housing,hous,7,,
9,9,Decile,Dec,2,,W01000417,W01000417,393,,Rossett 1,W01000417,393,W06000006,Community safety,cs,8,,
2,2,Decile,Dec,2,,W01000417,W01000417,393,,Rossett 1,W01000417,393,W06000006,Physical environment,pe,9,,
8,8,Decile,Dec,2,,W01000418,W01000418,394,,Rossett 2,W01000418,394,W06000006,WIMD,wimd,1,,
7,7,Decile,Dec,2,,W01000418,W01000418,394,,Rossett 2,W01000418,394,W06000006,Income,inc,2,,
8,8,Decile,Dec,2,,W01000418,W01000418,394,,Rossett 2,W01000418,394,W06000006,Employment,emp,3,,
9,9,Decile,Dec,2,,W01000418,W01000418,394,,Rossett 2,W01000418,394,W06000006,Health,heal,4,,
9,9,Decile,Dec,2,,W01000418,W01000418,394,,Rossett 2,W01000418,394,W06000006,Education,educ,5,,
2,2,Decile,Dec,2,,W01000418,W01000418,394,,Rossett 2,W01000418,394,W06000006,Access to services,ats,6,,
5,5,Decile,Dec,2,,W01000418,W01000418,394,,Rossett 2,W01000418,394,W06000006,Housing,hous,7,,
7,7,Decile,Dec,2,,W01000418,W01000418,394,,Rossett 2,W01000418,394,W06000006,Community safety,cs,8,,
5,5,Decile,Dec,2,,W01000418,W01000418,394,,Rossett 2,W01000418,394,W06000006,Physical environment,pe,9,,
4,4,Decile,Dec,2,,W01000419,W01000419,395,,Ruabon 1,W01000419,395,W06000006,WIMD,wimd,1,,
3,3,Decile,Dec,2,,W01000419,W01000419,395,,Ruabon 1,W01000419,395,W06000006,Income,inc,2,,
5,5,Decile,Dec,2,,W01000419,W01000419,395,,Ruabon 1,W01000419,395,W06000006,Employment,emp,3,,
3,3,Decile,Dec,2,,W01000419,W01000419,395,,Ruabon 1,W01000419,395,W06000006,Health,heal,4,,
4,4,Decile,Dec,2,,W01000419,W01000419,395,,Ruabon 1,W01000419,395,W06000006,Education,educ,5,,
3,3,Decile,Dec,2,,W01000419,W01000419,395,,Ruabon 1,W01000419,395,W06000006,Access to services,ats,6,,
8,8,Decile,Dec,2,,W01000419,W01000419,395,,Ruabon 1,W01000419,395,W06000006,Housing,hous,7,,
2,2,Decile,Dec,2,,W01000419,W01000419,395,,Ruabon 1,W01000419,395,W06000006,Community safety,cs,8,,
5,5,Decile,Dec,2,,W01000419,W01000419,395,,Ruabon 1,W01000419,395,W06000006,Physical environment,pe,9,,
6,6,Decile,Dec,2,,W01000420,W01000420,396,,Ruabon 2,W01000420,396,W06000006,WIMD,wimd,1,,
5,5,Decile,Dec,2,,W01000420,W01000420,396,,Ruabon 2,W01000420,396,W06000006,Income,inc,2,,
5,5,Decile,Dec,2,,W01000420,W01000420,396,,Ruabon 2,W01000420,396,W06000006,Employment,emp,3,,
4,4,Decile,Dec,2,,W01000420,W01000420,396,,Ruabon 2,W01000420,396,W06000006,Health,heal,4,,
6,6,Decile,Dec,2,,W01000420,W01000420,396,,Ruabon 2,W01000420,396,W06000006,Education,educ,5,,
9,9,Decile,Dec,2,,W01000420,W01000420,396,,Ruabon 2,W01000420,396,W06000006,Access to services,ats,6,,
7,7,Decile,Dec,2,,W01000420,W01000420,396,,Ruabon 2,W01000420,396,W06000006,Housing,hous,7,,
3,3,Decile,Dec,2,,W01000420,W01000420,396,,Ruabon 2,W01000420,396,W06000006,Community safety,cs,8,,
5,5,Decile,Dec,2,,W01000420,W01000420,396,,Ruabon 2,W01000420,396,W06000006,Physical environment,pe,9,,
8,8,Decile,Dec,2,,W01000422,W01000422,397,,Stansty,W01000422,397,W06000006,WIMD,wimd,1,,
7,7,Decile,Dec,2,,W01000422,W01000422,397,,Stansty,W01000422,397,W06000006,Income,inc,2,,
6,6,Decile,Dec,2,,W01000422,W01000422,397,,Stansty,W01000422,397,W06000006,Employment,emp,3,,
5,5,Decile,Dec,2,,W01000422,W01000422,397,,Stansty,W01000422,397,W06000006,Health,heal,4,,
7,7,Decile,Dec,2,,W01000422,W01000422,397,,Stansty,W01000422,397,W06000006,Education,educ,5,,
7,7,Decile,Dec,2,,W01000422,W01000422,397,,Stansty,W01000422,397,W06000006,Access to services,ats,6,,
8,8,Decile,Dec,2,,W01000422,W01000422,397,,Stansty,W01000422,397,W06000006,Housing,hous,7,,
5,5,Decile,Dec,2,,W01000422,W01000422,397,,Stansty,W01000422,397,W06000006,Community safety,cs,8,,
5,5,Decile,Dec,2,,W01000422,W01000422,397,,Stansty,W01000422,397,W06000006,Physical environment,pe,9,,
3,3,Decile,Dec,2,,W01000423,W01000423,398,,Whitegate 1,W01000423,398,W06000006,WIMD,wimd,1,,
3,3,Decile,Dec,2,,W01000423,W01000423,398,,Whitegate 1,W01000423,398,W06000006,Income,inc,2,,
4,4,Decile,Dec,2,,W01000423,W01000423,398,,Whitegate 1,W01000423,398,W06000006,Employment,emp,3,,
4,4,Decile,Dec,2,,W01000423,W01000423,398,,Whitegate 1,W01000423,398,W06000006,Health,heal,4,,
3,3,Decile,Dec,2,,W01000423,W01000423,398,,Whitegate 1,W01000423,398,W06000006,Education,educ,5,,
4,4,Decile,Dec,2,,W01000423,W01000423,398,,Whitegate 1,W01000423,398,W06000006,Access to services,ats,6,,
4,4,Decile,Dec,2,,W01000423,W01000423,398,,Whitegate 1,W01000423,398,W06000006,Housing,hous,7,,
2,2,Decile,Dec,2,,W01000423,W01000423,398,,Whitegate 1,W01000423,398,W06000006,Community safety,cs,8,,
9,9,Decile,Dec,2,,W01000423,W01000423,398,,Whitegate 1,W01000423,398,W06000006,Physical environment,pe,9,,
5,5,Decile,Dec,2,,W01000424,W01000424,399,,Whitegate 2,W01000424,399,W06000006,WIMD,wimd,1,,
5,5,Decile,Dec,2,,W01000424,W01000424,399,,Whitegate 2,W01000424,399,W06000006,Income,inc,2,,
5,5,Decile,Dec,2,,W01000424,W01000424,399,,Whitegate 2,W01000424,399,W06000006,Employment,emp,3,,
4,4,Decile,Dec,2,,W01000424,W01000424,399,,Whitegate 2,W01000424,399,W06000006,Health,heal,4,,
4,4,Decile,Dec,2,,W01000424,W01000424,399,,Whitegate 2,W01000424,399,W06000006,Education,educ,5,,
7,7,Decile,Dec,2,,W01000424,W01000424,399,,Whitegate 2,W01000424,399,W06000006,Access to services,ats,6,,
5,5,Decile,Dec,2,,W01000424,W01000424,399,,Whitegate 2,W01000424,399,W06000006,Housing,hous,7,,
3,3,Decile,Dec,2,,W01000424,W01000424,399,,Whitegate 2,W01000424,399,W06000006,Community safety,cs,8,,
9,9,Decile,Dec,2,,W01000424,W01000424,399,,Whitegate 2,W01000424,399,W06000006,Physical environment,pe,9,,
1,1,Decile,Dec,2,,W01000425,W01000425,400,,Wynnstay,W01000425,400,W06000006,WIMD,wimd,1,,
1,1,Decile,Dec,2,,W01000425,W01000425,400,,Wynnstay,W01000425,400,W06000006,Income,inc,2,,
1,1,Decile,Dec,2,,W01000425,W01000425,400,,Wynnstay,W01000425,400,W06000006,Employment,emp,3,,
1,1,Decile,Dec,2,,W01000425,W01000425,400,,Wynnstay,W01000425,400,W06000006,Health,heal,4,,
1,1,Decile,Dec,2,,W01000425,W01000425,400,,Wynnstay,W01000425,400,W06000006,Education,educ,5,,
7,7,Decile,Dec,2,,W01000425,W01000425,400,,Wynnstay,W01000425,400,W06000006,Access to services,ats,6,,
3,3,Decile,Dec,2,,W01000425,W01000425,400,,Wynnstay,W01000425,400,W06000006,Housing,hous,7,,
1,1,Decile,Dec,2,,W01000425,W01000425,400,,Wynnstay,W01000425,400,W06000006,Community safety,cs,8,,
8,8,Decile,Dec,2,,W01000425,W01000425,400,,Wynnstay,W01000425,400,W06000006,Physical environment,pe,9,,
5,5,Decile,Dec,2,,W01000426,W01000426,401,,Aber-craf,W01000426,401,W06000023,WIMD,wimd,1,,
5,5,Decile,Dec,2,,W01000426,W01000426,401,,Aber-craf,W01000426,401,W06000023,Income,inc,2,,
5,5,Decile,Dec,2,,W01000426,W01000426,401,,Aber-craf,W01000426,401,W06000023,Employment,emp,3,,
5,5,Decile,Dec,2,,W01000426,W01000426,401,,Aber-craf,W01000426,401,W06000023,Health,heal,4,,
5,5,Decile,Dec,2,,W01000426,W01000426,401,,Aber-craf,W01000426,401,W06000023,Education,educ,5,,
3,3,Decile,Dec,2,,W01000426,W01000426,401,,Aber-craf,W01000426,401,W06000023,Access to services,ats,6,,
4,4,Decile,Dec,2,,W01000426,W01000426,401,,Aber-craf,W01000426,401,W06000023,Housing,hous,7,,
7,7,Decile,Dec,2,,W01000426,W01000426,401,,Aber-craf,W01000426,401,W06000023,Community safety,cs,8,,
4,4,Decile,Dec,2,,W01000426,W01000426,401,,Aber-craf,W01000426,401,W06000023,Physical environment,pe,9,,
4,4,Decile,Dec,2,,W01000427,W01000427,402,,Beguildy,W01000427,402,W06000023,WIMD,wimd,1,,
6,6,Decile,Dec,2,,W01000427,W01000427,402,,Beguildy,W01000427,402,W06000023,Income,inc,2,,
7,7,Decile,Dec,2,,W01000427,W01000427,402,,Beguildy,W01000427,402,W06000023,Employment,emp,3,,
9,9,Decile,Dec,2,,W01000427,W01000427,402,,Beguildy,W01000427,402,W06000023,Health,heal,4,,
6,6,Decile,Dec,2,,W01000427,W01000427,402,,Beguildy,W01000427,402,W06000023,Education,educ,5,,
1,1,Decile,Dec,2,,W01000427,W01000427,402,,Beguildy,W01000427,402,W06000023,Access to services,ats,6,,
1,1,Decile,Dec,2,,W01000427,W01000427,402,,Beguildy,W01000427,402,W06000023,Housing,hous,7,,
8,8,Decile,Dec,2,,W01000427,W01000427,402,,Beguildy,W01000427,402,W06000023,Community safety,cs,8,,
7,7,Decile,Dec,2,,W01000427,W01000427,402,,Beguildy,W01000427,402,W06000023,Physical environment,pe,9,,
7,7,Decile,Dec,2,,W01000428,W01000428,403,,Berriew,W01000428,403,W06000023,WIMD,wimd,1,,
9,9,Decile,Dec,2,,W01000428,W01000428,403,,Berriew,W01000428,403,W06000023,Income,inc,2,,
9,9,Decile,Dec,2,,W01000428,W01000428,403,,Berriew,W01000428,403,W06000023,Employment,emp,3,,
9,9,Decile,Dec,2,,W01000428,W01000428,403,,Berriew,W01000428,403,W06000023,Health,heal,4,,
9,9,Decile,Dec,2,,W01000428,W01000428,403,,Berriew,W01000428,403,W06000023,Education,educ,5,,
1,1,Decile,Dec,2,,W01000428,W01000428,403,,Berriew,W01000428,403,W06000023,Access to services,ats,6,,
2,2,Decile,Dec,2,,W01000428,W01000428,403,,Berriew,W01000428,403,W06000023,Housing,hous,7,,
9,9,Decile,Dec,2,,W01000428,W01000428,403,,Berriew,W01000428,403,W06000023,Community safety,cs,8,,
6,6,Decile,Dec,2,,W01000428,W01000428,403,,Berriew,W01000428,403,W06000023,Physical environment,pe,9,,
6,6,Decile,Dec,2,,W01000429,W01000429,404,,Blaen Hafren,W01000429,404,W06000023,WIMD,wimd,1,,
8,8,Decile,Dec,2,,W01000429,W01000429,404,,Blaen Hafren,W01000429,404,W06000023,Income,inc,2,,
10,10,Decile,Dec,2,,W01000429,W01000429,404,,Blaen Hafren,W01000429,404,W06000023,Employment,emp,3,,
10,10,Decile,Dec,2,,W01000429,W01000429,404,,Blaen Hafren,W01000429,404,W06000023,Health,heal,4,,
7,7,Decile,Dec,2,,W01000429,W01000429,404,,Blaen Hafren,W01000429,404,W06000023,Education,educ,5,,
1,1,Decile,Dec,2,,W01000429,W01000429,404,,Blaen Hafren,W01000429,404,W06000023,Access to services,ats,6,,
2,2,Decile,Dec,2,,W01000429,W01000429,404,,Blaen Hafren,W01000429,404,W06000023,Housing,hous,7,,
