location_id,category,local_authority_code,csp_code,csp_name,boundary_vintage,boundary_basis,mapping_reason,force_code,force_name,period_start,period_end,count,population,population_period,population_rounding,published_rate_per_1000,force_count,force_unallocated_count,coverage,evidence_id,source_url,retrieval_date,source_cells,source_sha256,rate_per_1000,force_unallocated_percent,transformation,review_status,missing_reason
milton-keynes,asb,E06000042,E22000307,Milton Keynes,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
luton,violence_against_person,E06000032,E22000010,Luton,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000026,Bedfordshire,2025-04-01,2026-03-31,7260,239100,mid-2024,nearest 100,30.365134468191894,19200,666,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H19; Table C4!G19; Table C4!J19,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,30.364,3.469,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
luton,sexual_offences,E06000032,E22000010,Luton,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000026,Bedfordshire,2025-04-01,2026-03-31,779,239100,mid-2024,nearest 100,3.2581872934878078,2290,203,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N19; Table C4!G19; Table C4!P19,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.258,8.865,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
luton,asb,E06000032,E22000010,Luton,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
southend-on-sea,violence_against_person,E06000033,E22000089,Southend-on-Sea,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000028,Essex,2025-04-01,2026-03-31,7519,185300,mid-2024,nearest 100,40.587079500798893,58849,1111,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H97; Table C4!G97; Table C4!J97,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,40.577,1.888,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
southend-on-sea,sexual_offences,E06000033,E22000089,Southend-on-Sea,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000028,Essex,2025-04-01,2026-03-31,793,185300,mid-2024,nearest 100,4.2805631126657167,6170,315,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N97; Table C4!G97; Table C4!P97,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,4.280,5.105,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
southend-on-sea,asb,E06000033,E22000089,Southend-on-Sea,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
cambridge,violence_against_person,E07000008,E22000013,Cambridge,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000023,Cambridgeshire,2025-04-01,2026-03-31,4095,149400,mid-2024,nearest 100,27.418447694038246,26485,382,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H22; Table C4!G22; Table C4!J22,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,27.410,1.442,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
cambridge,sexual_offences,E07000008,E22000013,Cambridge,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000023,Cambridgeshire,2025-04-01,2026-03-31,449,149400,mid-2024,nearest 100,3.006320638491617,3087,188,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N22; Table C4!G22; Table C4!P22,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.005,6.090,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
cambridge,asb,E07000008,E22000013,Cambridge,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
colchester,violence_against_person,E07000071,E22000084,Colchester,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000028,Essex,2025-04-01,2026-03-31,7156,200200,mid-2024,nearest 100,35.740328235658417,58849,1111,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H92; Table C4!G92; Table C4!J92,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,35.744,1.888,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
colchester,sexual_offences,E07000071,E22000084,Colchester,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000028,Essex,2025-04-01,2026-03-31,798,200200,mid-2024,nearest 100,3.9855760106282023,6170,315,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N92; Table C4!G92; Table C4!P92,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.986,5.105,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
colchester,asb,E07000071,E22000084,Colchester,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
oxford,violence_against_person,E07000178,E22000308,Oxford,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000029,Thames Valley,2025-04-01,2026-03-31,5099,166000,mid-2024,nearest 100,30.710577351626775,63490,377,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H363; Table C4!G363; Table C4!J363,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,30.717,0.594,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
oxford,sexual_offences,E07000178,E22000308,Oxford,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000029,Thames Valley,2025-04-01,2026-03-31,652,166000,mid-2024,nearest 100,3.9269065372152689,7345,128,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N363; Table C4!G363; Table C4!P363,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.928,1.743,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
oxford,asb,E07000178,E22000308,Oxford,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
bath,violence_against_person,E06000022,E22000001,Bath and North East Somerset,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000036,Avon and Somerset,2025-04-01,2026-03-31,6300,200000,mid-2024,nearest 100,31.495590617313578,69922,1365,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H10; Table C4!G10; Table C4!J10,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,31.500,1.952,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
bath,sexual_offences,E06000022,E22000001,Bath and North East Somerset,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000036,Avon and Somerset,2025-04-01,2026-03-31,626,200000,mid-2024,nearest 100,3.1295618613394125,7765,394,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N10; Table C4!G10; Table C4!P10,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.130,5.074,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
bath,asb,E06000022,E22000001,Bath and North East Somerset,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
bridgend,violence_against_person,W06000013,W14000013,Bridgend,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,W15000003,South Wales,2025-04-01,2026-03-31,4532,147500,mid-2024,nearest 100,30.719175760862196,41549,290,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H299; Table C4!G299; Table C4!J299,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,30.725,0.698,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
bridgend,sexual_offences,W06000013,W14000013,Bridgend,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,W15000003,South Wales,2025-04-01,2026-03-31,510,147500,mid-2024,nearest 100,3.4569240154544838,4678,55,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N299; Table C4!G299; Table C4!P299,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.458,1.176,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
bridgend,asb,W06000013,W14000013,Bridgend,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
llanelli,violence_against_person,W06000010,W14000010,Carmarthenshire,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Llanelli uses the Carmarthenshire CSP and LA rent proxy; it is not a town-only measure.,W15000004,Dyfed-Powys,2025-04-01,2026-03-31,5711,190800,mid-2024,nearest 100,29.931865828092242,16746,1298,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H81; Table C4!G81; Table C4!J81,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,29.932,7.751,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
llanelli,sexual_offences,W06000010,W14000010,Carmarthenshire,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Llanelli uses the Carmarthenshire CSP and LA rent proxy; it is not a town-only measure.,W15000004,Dyfed-Powys,2025-04-01,2026-03-31,689,190800,mid-2024,nearest 100,3.6111111111111112,2047,175,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N81; Table C4!G81; Table C4!P81,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.611,8.549,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
llanelli,asb,W06000010,W14000010,Carmarthenshire,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Llanelli uses the Carmarthenshire CSP and LA rent proxy; it is not a town-only measure.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
bangor,violence_against_person,W06000002,W14000002,Gwynedd,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Bangor uses the Gwynedd CSP and LA rent proxy; it is not a town-only measure.,W15000001,North Wales,2025-04-01,2026-03-31,3734,120800,mid-2024,nearest 100,30.907269913006051,23879,12,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H266; Table C4!G266; Table C4!J266,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,30.911,0.050,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
bangor,sexual_offences,W06000002,W14000002,Gwynedd,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Bangor uses the Gwynedd CSP and LA rent proxy; it is not a town-only measure.,W15000001,North Wales,2025-04-01,2026-03-31,448,120800,mid-2024,nearest 100,3.7082102091662321,2582,5,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N266; Table C4!G266; Table C4!P266,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.709,0.194,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
bangor,asb,W06000002,W14000002,Gwynedd,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Bangor uses the Gwynedd CSP and LA rent proxy; it is not a town-only measure.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
rhyl,violence_against_person,W06000004,W14000004,Denbighshire,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Rhyl uses the Denbighshire CSP and LA rent proxy; it is not a town-only measure.,W15000001,North Wales,2025-04-01,2026-03-31,4391,98200,mid-2024,nearest 100,44.713956945887048,23879,12,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H264; Table C4!G264; Table C4!J264,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,44.715,0.050,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
rhyl,sexual_offences,W06000004,W14000004,Denbighshire,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Rhyl uses the Denbighshire CSP and LA rent proxy; it is not a town-only measure.,W15000001,North Wales,2025-04-01,2026-03-31,437,98200,mid-2024,nearest 100,4.4500112014011934,2582,5,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N264; Table C4!G264; Table C4!P264,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,4.450,0.194,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
rhyl,asb,W06000004,W14000004,Denbighshire,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Rhyl uses the Denbighshire CSP and LA rent proxy; it is not a town-only measure.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
york,violence_against_person,E06000014,E22000371,City of York,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000009,North Yorkshire,2025-04-01,2026-03-31,5076,209300,mid-2024,nearest 100,24.252153596972782,17902,89,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H271; Table C4!G271; Table C4!J271,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,24.252,0.497,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
york,sexual_offences,E06000014,E22000371,City of York,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000009,North Yorkshire,2025-04-01,2026-03-31,629,209300,mid-2024,nearest 100,3.0052412554168395,2244,17,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N271; Table C4!G271; Table C4!P271,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.005,0.758,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
york,asb,E06000014,E22000371,City of York,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
durham,violence_against_person,E06000047,E22000365,County Durham,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Durham uses the County Durham CSP and LA rent proxy; it is not a city-only measure.,E23000008,Durham,2025-04-01,2026-03-31,18873,538000,mid-2024,nearest 100,35.079208417671758,22999,186,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H77; Table C4!G77; Table C4!J77,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,35.080,0.809,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
durham,sexual_offences,E06000047,E22000365,County Durham,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Durham uses the County Durham CSP and LA rent proxy; it is not a city-only measure.,E23000008,Durham,2025-04-01,2026-03-31,2014,538000,mid-2024,nearest 100,3.7434178855079172,2536,66,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N77; Table C4!G77; Table C4!P77,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.743,2.603,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
durham,asb,E06000047,E22000365,County Durham,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Durham uses the County Durham CSP and LA rent proxy; it is not a city-only measure.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
